timestamp,Season,Repetition,f1_sin,f1_cos,f2_sin,f2_cos,f3_sin,f3_cos,f4_sin,f4_cos,f5_sin,f5_cos,f6_sin,f6_cos,f7_sin,f7_cos,f8_sin,f8_cos,Cultivar_74K75RSF CE_OneHotEnc,Cultivar_77HO111I2X - GUAPORÉ_OneHotEnc,Cultivar_79I81RSF IPRO_OneHotEnc,Cultivar_82HO111 IPRO - HO COXIM IPRO_OneHotEnc,Cultivar_82I78RSF IPRO_OneHotEnc,Cultivar_83IX84RSF I2X_OneHotEnc,Cultivar_96R29 IPRO_OneHotEnc,Cultivar_97Y97 IPRO_OneHotEnc,Cultivar_98R30 CE_OneHotEnc,Cultivar_ADAPTA LTT 8402 IPRO_OneHotEnc,Cultivar_ATAQUE I2X_OneHotEnc,Cultivar_BRASMAX BÔNUS IPRO_OneHotEnc,Cultivar_BRASMAX OLIMPO IPRO_OneHotEnc,Cultivar_ELISA IPRO_OneHotEnc,Cultivar_EXPANDE LTT 8301 IPRO_OneHotEnc,Cultivar_FORTALECE L090183 RR_OneHotEnc,Cultivar_FORTALEZA IPRO_OneHotEnc,Cultivar_FTR 3179 IPRO_OneHotEnc,Cultivar_FTR 3190 IPRO_OneHotEnc,Cultivar_FTR 3868 IPRO_OneHotEnc,Cultivar_FTR 4280 IPRO_OneHotEnc,Cultivar_FTR 4288 IPRO_OneHotEnc,Cultivar_GNS7700 IPRO_OneHotEnc,Cultivar_GNS7900 IPRO - AMPLA_OneHotEnc,Cultivar_LAT 1330BT_OneHotEnc,Cultivar_LTT 7901 IPRO_OneHotEnc,Cultivar_LYNDA IPRO_OneHotEnc,Cultivar_M 8644 IPRO_OneHotEnc,Cultivar_MANU IPRO_OneHotEnc,Cultivar_MONSOY 8330I2X_OneHotEnc,Cultivar_MONSOY M8606I2X_OneHotEnc,Cultivar_NEO 760 CE_OneHotEnc,Cultivar_NEO 790 IPRO_OneHotEnc,Cultivar_NK 7777 IPRO_OneHotEnc,Cultivar_NK 8100 IPRO_OneHotEnc,Cultivar_NK 8770 IPRO_OneHotEnc,Cultivar_PAULA IPRO_OneHotEnc,Cultivar_SUZY IPRO_OneHotEnc,Cultivar_SYN2282IPRO_OneHotEnc,Cultivar_TMG 22X83I2X_OneHotEnc,PH_log,IFP_log,NLP_log,NGL_log,NS_log,MHG_log,cluster,GY_log
2023-01-01,1,2,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.067315889834181,2.681021528714291,3.4657359027997265,1.007957920399979,1.1631508098056809,5.1611794783294025,56,8.223270352494962
2023-01-01,1,2,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14946386144318,2.797281334830153,3.555348061489413,0.8197798314933114,1.33500106673234,5.023946308155928,16,8.246651381782046
2023-01-01,1,2,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.207673247529104,2.5952547069568657,3.6635616461296463,0.418710334858185,1.029619417181158,5.057137127747676,24,8.195129452051898
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.335982696172475,2.772588722239781,3.673765816303888,0.924258901523332,0.5877866649021191,5.090431817622808,34,8.035005289516793
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.335982696172475,2.772588722239781,3.673765816303888,0.924258901523332,0.5877866649021191,5.109514853654393,34,8.086019394324373
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.871201010907891,2.322387720290225,3.210843653170937,0.6626879730752367,0.3364722366212129,5.229235205360593,19,8.20295155406266
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.165113633110308,2.360854001118021,3.828641396489095,0.7929925155296614,0.9555114450274363,5.236335574192156,6,8.204068339889554
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.335982696172475,2.760009940032921,3.9160150266976834,0.6830968447064438,1.0986122886681098,5.159055299214529,0,8.23845187396474
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.343805421853684,2.9014215940827497,4.036008985209137,1.0986122886681098,1.4816045409242156,5.189785159724575,37,8.209355325920596
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.306764150173335,2.8449093838194077,3.756538102587751,0.9162907318741552,0.5877866649021191,5.36241829195456,39,7.890982516778769
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.354141431184346,2.833213344056216,3.9080149840306073,0.5538851132264376,1.3862943611198906,5.14865659199363,0,7.990103843363499
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198704577546343,2.580216829592325,3.6375861597263857,0.7975071958841882,1.2809338454620642,5.302608147965193,31,8.167091016570367
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.219507705176107,2.856470206220483,3.883623530906448,0.8671004876833833,1.3862943611198906,5.289680173152373,41,8.045776150013976
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.314817884980432,3.054001181677967,4.4331949212482815,0.6830968447064438,1.6863989535702288,5.296014717485361,23,8.0871809773336
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.245634009768327,2.5649493574615367,4.812184355372417,0.8285518175661483,1.33500106673234,5.246602930861358,40,8.246814946598116
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.382026634673881,2.923161580719156,3.9080149840306073,0.4054651081081644,1.2237754316221157,5.093136515607999,51,8.198909704530331
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.070734696582967,2.2823823856765264,4.018183201256536,0.7514160886839212,1.1631508098056809,5.198110216131005,6,7.9650066348732995
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.245634009768327,2.517696472610991,4.636668853047462,0.9400072584914712,1.3862943611198906,5.204006687076795,40,8.049617875749126
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.139955073474153,2.580216829592325,3.737669618283368,0.7419373447293773,1.2809338454620642,4.924350925499243,27,8.165955001510326
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.084294226368599,2.501435951739211,4.039536325727106,0.8919980393051105,1.2809338454620642,5.000046092541988,58,8.095465527267008
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.155753190350744,2.451005098112319,4.060443010546419,0.5877866649021191,0.9555114450274363,5.038639490505853,24,8.238486808672578
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.177459468932607,2.5494451709255714,4.320151230955794,0.9082585601768908,1.3862943611198906,5.215533405069116,48,8.101761338506197
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.127134385045092,2.322387720290225,4.060443010546419,0.8241754429663494,1.2237754316221157,5.227036164543073,6,8.21009315318055
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.123903364463645,2.501435951739211,3.6270040503958487,0.6151856390902335,-0.916290731874155,5.110058217087329,13,8.108778911071612
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.192680462942962,2.772588722239781,3.8416005411316,0.7701082216960737,0.8754687373538999,5.028998978113214,36,7.913205653370262
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.254193263163997,2.6390573296152584,3.919991175077323,0.8544153281560676,1.4816045409242156,5.088830141681313,9,8.267448958304849
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.406719247264253,2.9014215940827497,3.6000482404073204,0.9321640810304452,0.8754687373538999,5.097974395156263,34,8.222535118891424
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.379523504455763,2.6100697927420065,4.123903364463645,0.9895411936137476,1.029619417181158,5.087719784402346,30,8.02225977194374
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.204692619390966,2.6100697927420065,3.974058396347599,1.1314021114911006,1.33500106673234,5.181783550292085,41,8.226840890408578
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23410650459726,2.26176309847379,4.139955073474153,0.8020015854720274,1.0986122886681098,5.304796332645746,49,8.288092274937771
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.158883083359672,2.4336133554004498,4.325456283185488,1.1600209167967532,1.5260563034950492,5.246234286677812,48,8.127592947487422
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.290459441148391,2.341805806147327,4.472780997942346,0.7323678937132266,1.3862943611198906,5.216022123821206,18,8.128585200374497
2023-01-01,2,1,-0.5871692398017866,0.8094641955210817,-0.759725783959293,0.6502435952682946,-0.8083453137495675,0.5887086322953938,-0.9505849526617566,0.3104645676611841,-0.9517597281597978,-0.3068442925217736,0.9493964065247446,-0.3140803452588236,-0.5963735022975566,-0.8027070734441962,0.0152238695903375,0.9998841101821232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32280727501391,2.6100697927420065,3.974058396347599,0.636576829071551,0.5877866649021191,5.053694783556702,3,7.989560449333865
